Chaos-daemon Version: version.Info{GitVersion:"chart-2.5.1", GitCommit:"08b173528f315d3a6621b9be5566e74ab9e0d35d", BuildDate:"2023-01-14T02:33:17Z", GoVersion:"go1.18", Compiler:"gc", Platform:"linux/amd64"}
2023-03-17T15:00:33.119Z	INFO	chaos-daemon.daemon-server	chaos-daemon/main.go:80	grant access to /dev/fuse
2023-03-17T15:35:49.444Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/5005/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60", "pid": 52983, "uid": "10e7a8d6-6538-4445-a367-ba8e5578d7bf"}
2023-03-17T15:35:49.446Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-954kw-zsrmh"}
2023-03-17T15:35:49.447Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "comm": "nsexec\n"}
2023-03-17T15:35:49.465Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "request": "target:\"containerd://906e8237f85568e8a2b3d973bbe2cc73e5b9ce73615563a60e62ac678ef7ebf2\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60\" enterNS:true"}
2023-03-17T15:35:49.469Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/5827/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60"}
2023-03-17T15:35:49.470Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/5827/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60", "pid": 53007, "uid": "4e51c3f9-70bb-4e75-86ba-a599d7bb3988"}
2023-03-17T15:35:49.471Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-954kw-zsrmh"}
2023-03-17T15:35:49.473Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "comm": "nsexec\n"}
2023-03-17T15:35:49.484Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "request": "target:\"containerd://391a4889286b20f291c8380dd3399af779a724a7aeddbc05e31d51a62c339bfe\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60\" enterNS:true"}
2023-03-17T15:35:49.509Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/5165/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60"}
2023-03-17T15:35:49.510Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/5165/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60", "pid": 53017, "uid": "36fc4517-22ca-4d62-b96a-684fe8304bca"}
2023-03-17T15:35:49.529Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-954kw-zsrmh"}
2023-03-17T15:35:49.531Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "comm": "nsexec\n"}
2023-03-17T15:35:49.546Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "request": "target:\"containerd://3917ef4b1790febaa6cfa6e31274434bed9029e0c5df53621c1d278de52c6068\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60\" enterNS:true"}
2023-03-17T15:35:49.549Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7631/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60"}
2023-03-17T15:35:49.550Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/7631/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60", "pid": 53043, "uid": "efed72e9-de5f-4b1d-bd2c-94f8f34d1984"}
2023-03-17T15:35:49.552Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-954kw-zsrmh"}
2023-03-17T15:35:49.553Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "comm": "nsexec\n"}
2023-03-17T15:35:49.568Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "request": "target:\"containerd://184d31a4489fb3849c5e27000afc9a18691d1d27094fad04dae10e96d3f7e41d\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60\" enterNS:true"}
2023-03-17T15:35:49.571Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/5562/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60"}
2023-03-17T15:35:49.572Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/5562/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60", "pid": 53067, "uid": "d703aa66-7b9a-482a-9c45-7c30462da04b"}
2023-03-17T15:35:49.605Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-954kw-zsrmh"}
2023-03-17T15:35:49.608Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "comm": "pause\n"}
2023-03-17T15:35:49.608Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-954kw-zsrmh"}
2023-03-17T15:35:49.615Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "comm": "nsexec\n"}
2023-03-17T15:35:49.633Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "request": "target:\"containerd://1942c7f984f4fdf121652ad4f1cc23b9a0b9929d9ee38f596e0e0152373ea69e\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60\" enterNS:true"}
2023-03-17T15:35:49.641Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4394/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60"}
2023-03-17T15:35:49.642Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/4394/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60", "pid": 53109, "uid": "97e84c18-e6a6-4b8e-ab01-7d7cd69d19e7"}
2023-03-17T15:35:49.644Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-954kw-zsrmh"}
2023-03-17T15:35:49.649Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "comm": "nsexec\n"}
2023-03-17T15:35:49.664Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "request": "target:\"containerd://9e118ddc48a8f5197502d15f4114d569377d1468745ac70148e4aaadd0280f8f\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60\" enterNS:true"}
2023-03-17T15:35:49.667Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/8697/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60"}
2023-03-17T15:35:49.668Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/8697/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60", "pid": 53133, "uid": "21ed1877-191b-407e-bc1e-4a8679790d2f"}
2023-03-17T15:35:49.670Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-954kw-zsrmh"}
2023-03-17T15:35:49.671Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "comm": "nsexec\n"}
2023-03-17T15:35:49.850Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "request": "target:\"containerd://7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60\" enterNS:true"}
2023-03-17T15:35:49.854Z	ERROR	chaos-daemon.daemon-server	chaosdaemon/server.go:187	exec cpu stressors	{"containerID": "containerd://7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491", "cpuStressors": " --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60", "error": "no running task found: task 7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491 not found: not found"}
github.com/chaos-mesh/chaos-mesh/pkg/chaosdaemon.MetadataExtractor.func1
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/chaosdaemon/server.go:187
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/grpc-ecosystem/go-grpc-prometheus.(*ServerMetrics).UnaryServerInterceptor.func1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-prometheus@v1.2.0/server_metrics.go:107
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/chaos-mesh/chaos-mesh/pkg/grpc.TimeoutServerInterceptor
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/grpc/utils.go:205
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:34
github.com/chaos-mesh/chaos-mesh/pkg/chaosdaemon/pb._ChaosDaemon_ExecStressors_Handler
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/chaosdaemon/pb/chaosdaemon.pb.go:4324
google.golang.org/grpc.(*Server).processUnaryRPC
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:1282
google.golang.org/grpc.(*Server).handleStream
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:1616
google.golang.org/grpc.(*Server).serveStreams.func1.2
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:921
2023-03-17T15:35:49.955Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "request": "target:\"containerd://7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60\" enterNS:true"}
2023-03-17T15:35:49.956Z	ERROR	chaos-daemon.daemon-server	chaosdaemon/server.go:187	exec cpu stressors	{"containerID": "containerd://7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491", "cpuStressors": " --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60", "error": "no running task found: task 7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491 not found: not found"}
github.com/chaos-mesh/chaos-mesh/pkg/chaosdaemon.MetadataExtractor.func1
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/chaosdaemon/server.go:187
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/grpc-ecosystem/go-grpc-prometheus.(*ServerMetrics).UnaryServerInterceptor.func1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-prometheus@v1.2.0/server_metrics.go:107
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/chaos-mesh/chaos-mesh/pkg/grpc.TimeoutServerInterceptor
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/grpc/utils.go:205
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:34
github.com/chaos-mesh/chaos-mesh/pkg/chaosdaemon/pb._ChaosDaemon_ExecStressors_Handler
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/chaosdaemon/pb/chaosdaemon.pb.go:4324
google.golang.org/grpc.(*Server).processUnaryRPC
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:1282
google.golang.org/grpc.(*Server).handleStream
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:1616
google.golang.org/grpc.(*Server).serveStreams.func1.2
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:921
2023-03-17T15:35:50.047Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "request": "target:\"containerd://7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60\" enterNS:true"}
2023-03-17T15:35:50.048Z	ERROR	chaos-daemon.daemon-server	chaosdaemon/server.go:187	exec cpu stressors	{"containerID": "containerd://7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491", "cpuStressors": " --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60", "error": "no running task found: task 7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491 not found: not found"}
github.com/chaos-mesh/chaos-mesh/pkg/chaosdaemon.MetadataExtractor.func1
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/chaosdaemon/server.go:187
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/grpc-ecosystem/go-grpc-prometheus.(*ServerMetrics).UnaryServerInterceptor.func1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-prometheus@v1.2.0/server_metrics.go:107
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/chaos-mesh/chaos-mesh/pkg/grpc.TimeoutServerInterceptor
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/grpc/utils.go:205
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:34
github.com/chaos-mesh/chaos-mesh/pkg/chaosdaemon/pb._ChaosDaemon_ExecStressors_Handler
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/chaosdaemon/pb/chaosdaemon.pb.go:4324
google.golang.org/grpc.(*Server).processUnaryRPC
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:1282
google.golang.org/grpc.(*Server).handleStream
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:1616
google.golang.org/grpc.(*Server).serveStreams.func1.2
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:921
2023-03-17T15:35:50.142Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "request": "target:\"containerd://7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60\" enterNS:true"}
2023-03-17T15:35:50.143Z	ERROR	chaos-daemon.daemon-server	chaosdaemon/server.go:187	exec cpu stressors	{"containerID": "containerd://7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491", "cpuStressors": " --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60", "error": "no running task found: task 7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491 not found: not found"}
github.com/chaos-mesh/chaos-mesh/pkg/chaosdaemon.MetadataExtractor.func1
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/chaosdaemon/server.go:187
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/grpc-ecosystem/go-grpc-prometheus.(*ServerMetrics).UnaryServerInterceptor.func1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-prometheus@v1.2.0/server_metrics.go:107
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/chaos-mesh/chaos-mesh/pkg/grpc.TimeoutServerInterceptor
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/grpc/utils.go:205
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:34
github.com/chaos-mesh/chaos-mesh/pkg/chaosdaemon/pb._ChaosDaemon_ExecStressors_Handler
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/chaosdaemon/pb/chaosdaemon.pb.go:4324
google.golang.org/grpc.(*Server).processUnaryRPC
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:1282
google.golang.org/grpc.(*Server).handleStream
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:1616
google.golang.org/grpc.(*Server).serveStreams.func1.2
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:921
2023-03-17T15:35:50.865Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "request": "target:\"containerd://7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60\" enterNS:true"}
2023-03-17T15:35:50.871Z	ERROR	chaos-daemon.daemon-server	chaosdaemon/server.go:187	exec cpu stressors	{"containerID": "containerd://7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491", "cpuStressors": " --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60", "error": "no running task found: task 7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491 not found: not found"}
github.com/chaos-mesh/chaos-mesh/pkg/chaosdaemon.MetadataExtractor.func1
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/chaosdaemon/server.go:187
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/grpc-ecosystem/go-grpc-prometheus.(*ServerMetrics).UnaryServerInterceptor.func1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-prometheus@v1.2.0/server_metrics.go:107
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/chaos-mesh/chaos-mesh/pkg/grpc.TimeoutServerInterceptor
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/grpc/utils.go:205
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1.1.1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:25
github.com/grpc-ecosystem/go-grpc-middleware.ChainUnaryServer.func1
	/tmp/go/pkg/mod/github.com/grpc-ecosystem/go-grpc-middleware@v1.3.0/chain.go:34
github.com/chaos-mesh/chaos-mesh/pkg/chaosdaemon/pb._ChaosDaemon_ExecStressors_Handler
	/home/runner/work/chaos-mesh/chaos-mesh/pkg/chaosdaemon/pb/chaosdaemon.pb.go:4324
google.golang.org/grpc.(*Server).processUnaryRPC
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:1282
google.golang.org/grpc.(*Server).handleStream
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:1616
google.golang.org/grpc.(*Server).serveStreams.func1.2
	/tmp/go/pkg/mod/google.golang.org/grpc@v1.43.0/server.go:921
2023-03-17T15:35:50.968Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-954kw-zsrmh", "request": "target:\"containerd://7a125fc61e839aa0d84dcf68a23ffda0faadc9e2c08d1d7d39e54feb06de0491\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 20 --cpu-load 60\" enterNS:true"}
