Chaos-daemon Version: version.Info{GitVersion:"chart-2.5.1", GitCommit:"08b173528f315d3a6621b9be5566e74ab9e0d35d", BuildDate:"2023-01-14T02:33:17Z", GoVersion:"go1.18", Compiler:"gc", Platform:"linux/amd64"}
2023-02-01T19:58:04.543Z	INFO	chaos-daemon.daemon-server	chaos-daemon/main.go:80	grant access to /dev/fuse
2023-02-01T21:12:17.918Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.918Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.919Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.920Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.921Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.921Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.922Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.922Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.923Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.923Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.924Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.924Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.926Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.926Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.927Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.927Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.928Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.928Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.929Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.930Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.931Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.931Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.932Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.932Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.933Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.933Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.934Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.934Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.936Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.936Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.937Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.937Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.938Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.938Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.939Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.939Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.940Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.941Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.942Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.942Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.943Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.943Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.944Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.944Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.945Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.945Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.946Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.947Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.948Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.948Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.949Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.949Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.950Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.950Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.951Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:17.951Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.960Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/fault-5", "comm": "nsexec\n"}
2023-02-01T21:12:17.970Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/fault-5", "request": "target:\"containerd://08b68e5757fd18876e821d0e9e920aec698d9c18ecdf81a902f6651d0e34d8cc\" cpuStressors:\" --cpu-load-slice 10 --cpu-method sqrt --cpu 50 --cpu-load 50\" enterNS:true memoryStressors:\" --workers 50 --size 50\""}
2023-02-01T21:12:17.973Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:39	build command	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/3409/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 50 --cpu-load 50"}
2023-02-01T21:12:17.974Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start stress-ng successfully	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/3409/ns/pid -- stress-ng --cpu-load-slice 10 --cpu-method sqrt --cpu 50 --cpu-load 50", "pid": 98548, "uid": "f42036aa-4cc6-4f6d-8820-7f5fe281635e"}
2023-02-01T21:12:17.989Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:17.990Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/fault-5", "comm": "nsexec\n"}
2023-02-01T21:12:17.993Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/3409/ns/pid -- memStress --workers 50 --size 50"}
2023-02-01T21:12:17.994Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/fault-5", "command": "/usr/local/bin/pause /usr/local/bin/nsexec -p /proc/3409/ns/pid -- memStress --workers 50 --size 50", "pid": 98552, "uid": "82c25f9f-c7b8-490f-823b-d78f9084a061"}
2023-02-01T21:12:18.000Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.002Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.002Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.003Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.003Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.005Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.005Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.006Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.006Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.007Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.007Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.009Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.009Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.011Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.011Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.012Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.012Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.013Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.013Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.014Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.014Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.016Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.016Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.017Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.017Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.018Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.018Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.019Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.019Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.020Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.021Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.022Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.022Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.023Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.023Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.024Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.024Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.025Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.025Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
2023-02-01T21:12:18.027Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	the process hasn't resumed, step into the following loop	{"namespacedName": "robot-shop/fault-5", "comm": "pause\n"}
2023-02-01T21:12:18.027Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/fault-5"}
